UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_type_encoded,temp_diff,power,thermal_load,wear_rate,torque_speed_stress,thermal_efficiency,wear_per_cycle,tool_wear_normalized,power_normalized,thermal_load_normalized,risk_index
4558,L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0,0,7.900000000000034,44341.8,207.7700000000009,0.005338078260153747,0.015599050915782616,1.0260984134093687,3.0,0.035573122529644265,0.3749427053843458,0.20815774730226808,0.18915938481784186
4559,L51738,L,302.7,310.7,1369,47.5,11,1,0,1,0,0,0,0,8.0,65027.5,380.0,0.008035062030423213,0.03469685876773661,1.0264287734909556,2.0,0.043478260869565216,0.6073307899017678,0.41792317248434785,0.3249674930636608
4560,L51739,L,302.7,310.7,1433,43.7,13,0,0,0,0,0,0,0,8.0,62622.100000000006,349.6,0.00907187711743282,0.030495463848601093,1.0264287734909556,2.0,0.05138339920948616,0.5803079529420224,0.3808978637371188,0.3089151046875368
4561,L51740,L,302.7,310.7,1597,41.9,15,0,0,0,0,0,0,0,8.0,66914.3,335.2,0.009392611087084465,0.02623669363658927,1.0264287734909556,2.0,0.05928853754940711,0.6285275508461629,0.3633595595936945,0.32128154815172005
4562,L51741,L,302.9,310.8,1610,32.2,17,0,0,0,0,0,0,0,7.900000000000034,51842.00000000001,254.38000000000113,0.010559006145596236,0.0199999998757764,1.0260811810471715,2.0,0.06719367588932806,0.45920173995883784,0.2649258275887271,0.24411574062000072
4563,L51742,L,302.7,310.7,1398,57.7,19,0,0,0,0,0,0,0,8.0,80664.6,461.6,0.01359084396573073,0.0412732472011928,1.0264287734909556,2.0,0.07509881422924901,0.7830016986168407,0.5173068959637521,0.4201321040658774
4564,L51743,L,302.7,310.7,1977,20.0,21,0,0,0,0,0,0,0,8.0,39540.0,160.0,0.010622154726240998,0.010116337834515236,1.0264287734909556,2.0,0.08300395256916995,0.320998139610127,0.14997685918203243,0.17449408066531583
4565,L51744,L,302.8,310.8,1516,39.5,23,0,0,0,0,0,0,0,8.0,59882.0,316.0,0.015171503857707758,0.026055408799106804,1.0264200453626142,2.0,0.0909090909090909,0.549525016401988,0.3399751540691288,0.30321368750497135
4566,H33979,H,302.7,310.8,1275,55.0,25,1,0,1,0,0,0,2,8.100000000000023,70125.0,445.50000000000125,0.019607842983467898,0.04313725456362938,1.0267591335725428,2.0,0.09881422924901186,0.664597319960096,0.4976980975811751,0.38821431696198605
4567,L51746,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0,0,8.0,70801.0,404.0,0.021398002700442207,0.036019971212411045,1.0264200453626142,5.0,0.11857707509881422,0.6721916650938733,0.44715367939005496,0.38323443338470414
4568,M19427,M,302.8,310.8,1451,44.7,32,0,0,0,0,0,0,1,8.0,64859.700000000004,357.6,0.02205375587833387,0.030806340242547622,1.0264200453626142,2.0,0.12648221343873517,0.6054456847043599,0.3906413660390212,0.3494190005985084
4569,M19428,M,302.7,310.8,1555,36.1,35,0,0,0,0,0,0,1,8.100000000000023,56135.5,292.4100000000008,0.022508038440462775,0.023215433934305894,1.0267591335725428,3.0,0.13833992094861658,0.507435942372851,0.31124400165639515,0.30093995158822046
4570,L51749,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0,0,8.099999999999966,57260.0,283.4999999999988,0.02322738372110401,0.021393642901016852,1.0267502963424604,3.0,0.15019762845849802,0.520068843412692,0.30039217596764894,0.30621735719750154
4571,L51750,L,302.8,310.9,1312,52.2,40,1,0,1,0,0,0,0,8.099999999999966,68486.40000000001,422.81999999999823,0.03048780464567222,0.03978658506260225,1.0267502963424604,2.0,0.15810276679841895,0.6461888969775407,0.47007526855527815,0.39812035637921317
4572,L51751,L,302.8,310.9,1708,29.8,42,0,0,0,0,0,0,0,8.099999999999966,50898.4,241.379999999999,0.024590163790455716,0.01744730668941858,1.0267502963424604,2.0,0.1660079051383399,0.4486011126389676,0.2490926363481332,0.27571128675146617
4573,M19432,M,302.9,311.0,1556,36.5,44,0,0,0,0,0,0,1,8.100000000000023,56794.0,295.65000000000083,0.02827763477970672,0.023457583396802165,1.0267414649474593,2.0,0.17391304347826086,0.5148336883352657,0.31519012008866565,0.31857235991848376
4574,H33987,H,302.8,311.0,1436,43.5,47,0,0,0,0,0,0,2,8.199999999999989,62466.0,356.6999999999995,0.032729804786004145,0.030292478897684688,1.027080547322307,3.0,0.18577075098814227,0.5785542883334682,0.38954522203005654,0.3647381535043144
4575,M19434,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0,1,8.100000000000023,57061.4,329.6700000000009,0.037089871347433155,0.02902995699693326,1.0267414649474593,5.0,0.20553359683794464,0.5178377236736859,0.3566243636275056,0.3445520649255353
4576,M19435,M,302.9,311.0,1437,49.9,55,0,0,0,0,0,0,1,8.100000000000023,71706.3,404.19000000000113,0.03827418205793889,0.034725121539839095,1.0267414649474593,3.0,0.21739130434782608,0.6823620210844187,0.44738508756972656,0.4258806543353739
4577,M19436,M,302.9,311.1,1926,21.8,58,0,0,0,0,0,0,1,8.200000000000045,41986.8,178.76000000000099,0.030114226219552304,0.011318795372176556,1.0270716068976031,3.0,0.2292490118577075,0.3484860740381246,0.1728253720799947,0.24809303857851878
4578,L51757,L,303.0,311.2,1800,23.7,61,0,0,0,0,0,0,0,8.199999999999989,42660.0,194.33999999999972,0.033888888700617285,0.01316666659351852,1.0270626723741694,3.0,0.24110671936758893,0.3560489633044838,0.19180084281294807,0.26079762958226516
4579,L51758,L,303.0,311.2,1641,32.6,63,0,0,0,0,0,0,0,8.199999999999989,53496.600000000006,267.31999999999965,0.038391224628938306,0.019865935284180774,1.0270626723741694,2.0,0.24901185770750986,0.4777899107552105,0.2806859425620524,0.3271474990781828
4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0,0,8.199999999999989,66226.8,395.2399999999995,0.047307132115668615,0.03508005796884965,1.0270626723741694,2.0,0.2569169960474308,0.6208040119712045,0.43648454436947126,0.419953365321175
4581,L51760,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0,0,8.199999999999989,55278.0,303.3999999999996,0.04484605056997289,0.02476572941923876,1.0270626723741694,2.0,0.26482213438735175,0.4978025829760846,0.324629137943632,0.3526583700308557
4582,L51761,L,303.0,311.2,1601,32.9,69,0,0,0,0,0,0,0,8.199999999999989,52672.899999999994,269.77999999999963,0.04309806344098649,0.020549656336354426,1.0270626723741694,2.0,0.2727272727272727,0.468536268615133,0.28368206951988734,0.3347564105314152
4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0,0,8.300000000000011,60294.6,306.2700000000004,0.04345165212085892,0.022582619200840762,1.027401748847747,2.0,0.28063241106719367,0.5541602631507995,0.3281246193944405,0.3769384291904494
4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,1,8.300000000000011,55305.9,312.9100000000005,0.04976141752037207,0.02569870466463051,1.027401748847747,2.0,0.2885375494071146,0.49811601822642837,0.3362117263050196,0.36571334312228027
4585,L51764,L,302.8,311.1,1550,32.3,76,0,0,0,0,0,0,0,8.300000000000011,50064.99999999999,268.0900000000003,0.04903225774817898,0.020838709542976067,1.0274107983021534,3.0,0.30039525691699603,0.4392384983867633,0.28162375465861134,0.33641677868041076
4586,L51765,L,302.8,311.1,1563,32.2,78,0,0,0,0,0,0,0,8.300000000000011,50328.600000000006,267.2600000000004,0.04990403039088912,0.020601407417777304,1.0274107983021534,2.0,0.308300395256917,0.4421998436194021,0.28061286629478904,0.3401639710770241
4587,L51766,L,302.7,310.9,1395,48.3,80,0,0,0,0,0,0,0,8.199999999999989,67378.5,396.05999999999943,0.05734766983980165,0.03462365566578025,1.0270894936541297,2.0,0.3162055335968379,0.6337424842945348,0.43748325335541616,0.4478499347337205
4588,M19447,M,302.8,311.0,1507,33.4,82,0,0,0,0,0,0,1,8.199999999999989,50333.799999999996,273.8799999999996,0.05441274018306078,0.02216323807456378,1.027080547322307,2.0,0.32411067193675885,0.4422582616588926,0.28867561444961226,0.348924431607255
4589,L51768,L,302.8,311.0,1564,38.5,85,0,0,0,0,0,0,0,8.199999999999989,60214.0,315.6999999999996,0.054347825739464034,0.024616368129051356,1.027080547322307,3.0,0.3359683794466403,0.5532547835386953,0.33960977273280696,0.4022467186601068
4590,L51769,L,302.8,311.1,1721,30.0,87,0,0,0,0,0,0,0,8.300000000000011,51630.0,249.00000000000034,0.05055200435472397,0.01743172563955999,1.0274107983021534,2.0,0.3438735177865612,0.4568200814257597,0.2583733222906968,0.3521074282295614
4591,L51770,L,302.8,311.1,1456,36.1,89,0,0,0,0,0,0,0,8.300000000000011,52561.6,299.63000000000045,0.061126373206549636,0.024793955873667888,1.0274107983021534,2.0,0.3517786561264822,0.467285897885267,0.3200375124838616,0.37690848556133144
4592,H34005,H,302.9,311.2,2102,17.8,91,0,0,0,0,0,0,2,8.300000000000011,37415.6,147.7400000000002,0.04329210255332015,0.0084681255543857,1.027401748847747,2.0,0.35968379446640314,0.29713212363054636,0.1350449419043673,0.27352663744703537
4593,L51772,L,302.9,311.1,1555,33.9,96,0,0,0,0,0,0,0,8.200000000000045,52714.5,277.98000000000155,0.06173633400812647,0.02180064294661966,1.0270716068976031,5.0,0.3794466403162055,0.46900361293105775,0.29366915937933963,0.38058048781960147
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,0,8.199999999999989,59037.1,343.57999999999953,0.0695528738853593,0.029737402202005662,1.0270626723741694,2.0,0.38735177865612647,0.5400332084086027,0.3735658782549367,0.4290204374615124
4595,M19454,M,303.0,311.2,1387,41.4,100,0,0,0,0,0,0,1,8.199999999999989,57421.799999999996,339.4799999999995,0.07209805283274656,0.029848593872757075,1.0270626723741694,2.0,0.3952569169960474,0.5218865431799186,0.36857233332521167,0.42524042974995807
4596,M19455,M,303.0,311.2,1460,43.9,103,0,0,0,0,0,0,1,8.199999999999989,64094.0,359.9799999999995,0.07054794472227435,0.03006849294473635,1.0270626723741694,3.0,0.40711462450592883,0.5968436283893698,0.3935400579738365,0.45996095571133344
4597,L51776,L,303.0,311.2,1361,47.6,106,1,0,1,0,0,0,0,8.199999999999989,64783.6,390.3199999999995,0.07788390831826665,0.034974283358014085,1.0270626723741694,3.0,0.41897233201581024,0.6045907591648917,0.4304922904538013,0.478113847691932
4598,M19457,M,303.0,311.1,1490,43.0,108,0,0,0,0,0,0,1,8.100000000000023,64070.0,348.300000000001,0.07248322099004549,0.028859060208999598,1.0267326393817613,2.0,0.4268774703557312,0.5965740066686439,0.37931454461306086,0.4635175535268039
4599,L51778,L,303.1,311.2,1399,49.2,111,0,0,0,0,0,0,0,8.099999999999966,68830.8,398.51999999999833,0.07934238685244899,0.035167976875139555,1.026723819639597,3.0,0.4387351778656126,0.6500579686699561,0.4404793803132498,0.5026552758412068
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0,0,8.0,79236.0,446.4,0.07957746422832772,0.039295774371156514,1.026393895533029,2.0,0.44664031620553357,0.766952465690636,0.4987942415901375,0.5583801386664455
4601,L51780,L,303.0,311.0,1359,44.2,115,1,0,1,0,0,0,0,8.0,60067.8,353.6,0.08462104426327414,0.032523914403797545,1.026402606389353,2.0,0.45454545454545453,0.5516123378899405,0.38576961488807,0.46303276765158496
4602,M19461,M,303.0,311.1,1372,54.3,117,1,0,1,0,0,0,1,8.100000000000023,74499.59999999999,439.83000000000123,0.08527696730847692,0.03957725918675467,1.0267326393817613,2.0,0.4624505928853755,0.713742619105395,0.4907923903247018,0.5463407399831792
4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0,1,8.0,58755.3,333.6,0.08516678434941956,0.0295954575614233,1.026402606389353,3.0,0.4743083003952569,0.5368674000377471,0.36141085913331406,0.45920679790942115
4604,H34017,H,302.9,311.0,1452,58.3,123,0,0,0,0,0,0,2,8.100000000000023,84651.59999999999,472.2300000000013,0.08471074321824557,0.040151514874989566,1.0267414649474593,3.0,0.4861660079051383,0.8277926069724176,0.5302535746474065,0.6018802576480026
4605,L51784,L,302.9,311.0,1820,24.6,128,0,0,0,0,0,0,0,8.100000000000023,44772.0,199.26000000000056,0.07032966994324358,0.013516483442217125,1.0267414649474593,5.0,0.5059288537549407,0.37977567472835616,0.19779309672861906,0.3756421729390688
4606,H34019,H,302.9,311.0,1469,48.7,130,0,0,0,0,0,0,2,8.100000000000023,71540.3,394.4700000000011,0.08849557461881842,0.033151803722588136,1.0267414649474593,2.0,0.5138339920948616,0.680497137516065,0.4355467322729151,0.5403467577746386
4607,L51786,L,302.9,311.1,1556,45.3,135,0,0,0,0,0,0,0,8.200000000000045,70486.79999999999,371.460000000002,0.08676092489228197,0.029113110352743506,1.0270716068976031,5.0,0.533596837944664,0.6686618674000376,0.4075219837770695,0.5362938905309977
4608,L51787,L,303.0,311.1,1980,20.2,137,0,0,0,0,0,0,0,8.100000000000023,39996.0,163.62000000000046,0.06919191884246506,0.010202020150494847,1.0267326393817613,2.0,0.541501976284585,0.32612095230391763,0.15438579397364383,0.36075281439710244
4609,M19468,M,303.0,311.2,1519,38.0,139,0,0,0,0,0,0,1,8.199999999999989,57722.0,311.59999999999957,0.09150757016782377,0.025016458031491388,1.0270626723741694,2.0,0.5494071146245059,0.5252590615366641,0.334616227803082,0.4777254326517262
4610,L51789,L,303.0,311.2,1456,44.0,142,0,0,0,0,0,0,0,8.199999999999989,64064.0,360.7999999999995,0.09752747185764099,0.030219780012226787,1.0270626723741694,3.0,0.5612648221343873,0.5965066012384624,0.3945387669597815,0.5218195393132281
4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,0,8.099999999999966,63148.2,366.9299999999984,0.10329985578694509,0.032496412966309805,1.026723819639597,2.0,0.5691699604743082,0.5862182857450996,0.4020047255986129,0.524134887592837
4612,L51791,L,303.0,311.3,1365,56.2,146,1,0,1,0,0,0,0,8.300000000000011,76713.0,466.46000000000066,0.10695970617611937,0.041172160870533624,1.0273927053665775,2.0,0.5770750988142292,0.7386084822993341,0.5232260736121586,0.6093804062991395
4613,L51792,L,303.0,311.3,2194,16.5,148,0,0,0,0,0,0,0,8.300000000000011,36201.0,136.9500000000002,0.06745669978369781,0.007520510448858202,1.0273927053665775,2.0,0.5849802371541502,0.2834870177141471,0.12190339317467644,0.3556092181283071
4614,L51793,L,303.1,311.3,1403,55.6,150,0,0,0,0,0,0,0,8.199999999999989,78006.8,455.9199999999994,0.10691375547459904,0.03962936536258471,1.0270537437461649,2.0,0.592885375494071,0.7531433398941286,0.5103890093294007,0.6162138549646872
4615,H34028,H,303.0,311.2,1503,37.0,152,0,0,0,0,0,0,2,8.199999999999989,55611.0,303.3999999999996,0.10113107051809002,0.024617431639271912,1.0270626723741694,2.0,0.6007905138339921,0.5015435843511553,0.324629137943632,0.48816802222203304
4616,L51795,L,303.0,311.3,1793,29.3,157,0,0,0,0,0,0,0,8.300000000000011,52534.9,243.19000000000034,0.08756274351610294,0.016341327293132587,1.0273927053665775,5.0,0.6205533596837944,0.4669859437209596,0.2512971037439402,0.46370625811298777
4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0,0,8.299999999999955,44810.5,203.3499999999989,0.08693274966138465,0.013395297903798262,1.0273836678527328,2.0,0.6284584980237153,0.3802081929053538,0.20277446228046458,0.4262781957652316
4618,M19477,M,303.1,311.4,1831,23.3,161,0,0,0,0,0,0,1,8.299999999999955,42662.3,193.38999999999893,0.08793009236520977,0.012725286659064519,1.0273836678527328,2.0,0.6363636363636364,0.3560748020527201,0.1906438019145962,0.41856103573564946
4619,M19478,M,303.0,311.3,1335,53.6,164,1,0,1,0,0,0,1,8.300000000000011,71556.0,444.8800000000006,0.12284644102736748,0.04014981243333474,1.0273927053665775,3.0,0.6482213438735177,0.6806735150583731,0.49694297615277694,0.6125734849127521
4620,H34033,H,303.1,311.3,2056,19.7,167,0,0,0,0,0,0,2,8.199999999999989,40503.2,161.53999999999976,0.0812256805387856,0.00958171201565315,1.0270537437461649,3.0,0.6600790513833992,0.3318189580019233,0.15185248337514837,0.4091330529664811
4621,L51800,L,303.1,311.3,1336,52.6,172,1,0,1,0,0,0,0,8.199999999999989,70273.6,431.3199999999994,0.1287425140064183,0.0393712571903349,1.0270537437461649,5.0,0.6798418972332015,0.6662667277809234,0.4804277397510509,0.615945099152873
4622,L51801,L,303.0,311.2,1341,51.0,174,1,0,1,0,0,0,0,8.199999999999989,68391.0,418.1999999999994,0.1297539140212236,0.03803131962691037,1.0270626723741694,2.0,0.6877470355731224,0.6451171506376554,0.464448395975931,0.6079684782133249
4623,M19482,M,303.0,311.1,1526,37.3,176,0,0,0,0,0,0,1,8.100000000000023,56919.799999999996,302.13000000000085,0.11533420632153207,0.02444298804427924,1.0267326393817613,2.0,0.6956521739130435,0.5162469555214034,0.3230823569532066,0.5300596633076005
4624,L51803,L,303.0,311.1,1525,40.7,179,0,0,0,0,0,0,0,8.100000000000023,62067.50000000001,329.6700000000009,0.11737704841064231,0.02668852441515722,1.0267326393817613,3.0,0.7075098814229248,0.5740774443455833,0.3566243636275056,0.5622144949610967
4625,M19484,M,303.0,311.1,1428,39.8,181,0,0,0,0,0,0,1,8.100000000000023,56834.399999999994,322.3800000000009,0.1267506993925021,0.027871148264207644,1.0267326393817613,2.0,0.7154150197628458,0.515287551565154,0.34774559715489706,0.5450759525211537
4626,L51805,L,303.0,311.2,1511,45.7,184,0,0,0,0,0,0,0,8.199999999999989,69052.7,374.7399999999995,0.12177365902201417,0.03024487074622852,1.0270626723741694,3.0,0.7272727272727272,0.6525508461628335,0.4115168197208464,0.6101293906741948
4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,0,0,8.199999999999989,49587.200000000004,244.35999999999967,0.11177884548209828,0.017908653738529727,1.0270626723741694,2.0,0.7351778656126482,0.43387077929664686,0.2527220909555926,0.5000490073207312
4628,M19487,M,303.0,311.2,1592,38.9,188,0,0,0,0,0,0,1,8.199999999999989,61928.799999999996,318.97999999999956,0.11809045151953235,0.024434673213350043,1.0270626723741694,2.0,0.7430830039525691,0.5725192554845552,0.34360460867658693,0.5720703608293702
4629,M19488,M,303.0,311.1,1597,36.7,191,0,0,0,0,0,0,1,8.100000000000023,58609.9,297.27000000000083,0.11959924784220885,0.022980588459733324,1.0267326393817613,3.0,0.7549407114624506,0.5352339417796832,0.31716317930480087,0.5576954209103255
4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,0,8.199999999999989,45283.5,214.01999999999973,0.11181556131518408,0.015043227579001572,1.0270626723741694,3.0,0.7667984189723319,0.38552198765132517,0.21576985847562793,0.4871069214270187
4631,L51810,L,302.9,311.2,1751,23.8,196,0,0,0,0,0,0,0,8.300000000000011,41673.8,197.54000000000028,0.11193603591127335,0.013592232932083193,1.027401748847747,2.0,0.7747035573122529,0.3449697574303253,0.1956982437337097,0.47208182327411163
4632,L51811,L,303.0,311.2,1383,44.6,198,0,0,0,0,0,0,0,8.199999999999989,61681.8,365.7199999999995,0.14316702716437435,0.032248734401672204,1.0270626723741694,2.0,0.7826086956521738,0.569744398608752,0.4005310208754515,0.6041261041061307
4633,M19492,M,302.9,311.2,1330,53.7,200,1,0,1,0,0,0,1,8.300000000000011,71421.0,445.71000000000066,0.15037593871897792,0.04037593954604557,1.027401748847747,2.0,0.7905138339920948,0.6791568928792904,0.4979538645165993,0.6693387608156048
4634,L51813,L,303.0,311.2,1382,50.5,203,0,0,0,0,0,0,0,8.199999999999989,69791.0,414.09999999999945,0.14688856623090762,0.036541244308674066,1.0270626723741694,3.0,0.8023715415019762,0.6608450843466617,0.4594548510462061,0.6570385972186508
4635,L51814,L,303.0,311.2,1755,30.4,205,0,0,0,0,0,0,0,8.199999999999989,53352.0,249.27999999999963,0.1168091161435378,0.017321937223236824,1.0270626723741694,2.0,0.8102766798418972,0.47616543988783744,0.2587143448712625,0.5445746073644889
4636,M19495,M,303.0,311.2,1614,35.7,207,0,0,0,0,0,0,1,8.199999999999989,57619.8,292.7399999999996,0.1282527873094623,0.02211895897076234,1.0270626723741694,2.0,0.8181818181818181,0.5241109223759066,0.31164592112634715,0.5779997803234034
4637,L51816,L,303.0,311.3,1466,43.0,210,0,0,0,0,0,0,0,8.300000000000011,63038.0,356.9000000000005,0.14324692944579176,0.029331514124614502,1.0273927053665775,3.0,0.8300395256916996,0.5849802726774336,0.3897888095876053,0.6244465349561915
4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,1,8.199999999999989,45620.9,202.5399999999997,0.11478072487936804,0.01337303728547354,1.0270537437461649,2.0,0.8379446640316205,0.3893124196751957,0.20178793267239797,0.5125079713169263
4639,L51818,L,303.1,311.3,1474,34.8,215,0,0,0,0,0,0,0,8.199999999999989,51295.2,285.35999999999956,0.1458616000959186,0.023609226434130076,1.0270537437461649,3.0,0.849802371541502,0.4530588584216344,0.30265754025284214,0.5666358682189437
4640,L51819,L,303.1,311.3,1657,31.8,217,0,0,0,0,0,0,0,8.199999999999989,52692.6,260.75999999999965,0.13095956468944137,0.01919130947983519,1.0270537437461649,2.0,0.8577075098814229,0.46875758311089544,0.2726962706744924,0.5655191600881856
4641,L51820,L,303.1,311.2,1435,40.1,219,0,0,0,0,0,0,0,8.099999999999966,57543.5,324.80999999999864,0.15261323935461157,0.027944250676346687,1.026723819639597,2.0,0.8656126482213438,0.5232537499887658,0.3507051859790971,0.6084327400788964
4642,H34055,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,0,2,8.199999999999989,63793.8,350.13999999999953,0.14792503247707475,0.028580990437878245,1.0270537437461649,2.0,0.8735177865612648,0.5934711100326243,0.38155555014249665,0.6419151126770422
4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,0,8.199999999999989,67594.8,447.7199999999994,0.18255250256419628,0.04410339221241202,1.0270448210077565,5.0,0.8932806324110671,0.6361724500525763,0.5004019194699507,0.698284563821185
4644,L51823,L,303.2,311.4,1324,54.2,228,1,0,1,0,1,0,0,8.199999999999989,71760.8,444.43999999999943,0.17220543676581998,0.040936555582050185,1.0270448210077565,2.0,0.901185770750988,0.6829742870752336,0.4964070835261708,0.7142887194808165
4645,L51824,L,303.2,311.4,1514,41.2,230,0,0,0,0,0,0,0,8.199999999999989,62376.8,337.8399999999996,0.15191545474296264,0.027212681458304615,1.0270448210077565,2.0,0.9090909090909091,0.5775521942714372,0.36657491535332176,0.6468744965237914
4646,L51825,L,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,0,8.099999999999966,44339.200000000004,207.35999999999913,0.13394919091253354,0.014780600376555425,1.0267061976028289,2.0,0.91699604743083,0.37491349636460053,0.20765839280929346,0.5415699857245002
4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,0,8.099999999999966,68862.0,372.59999999999843,0.1563126242063285,0.030728122707226968,1.0267061976028289,2.0,0.924901185770751,0.6504084769068996,0.4089104328550862,0.6877561472368962
4648,L51827,L,303.3,311.4,1958,21.5,0,0,0,0,0,0,0,0,8.099999999999966,42097.0,174.14999999999927,0.0,0.010980592385185943,1.0267061976028289,-234.0,0.0,0.3497240871057906,0.16721067887852137,0.15508042979529357
4649,L51828,L,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,0,8.099999999999966,52975.0,263.24999999999886,0.0012269938575031052,0.01993865018442546,1.0267061976028289,2.0,0.007905138339920948,0.4719301320247693,0.2757289357659586,0.22745977567318676
4650,M19509,M,303.3,311.4,1395,59.1,4,0,0,0,0,0,0,1,8.099999999999966,82444.5,478.709999999998,0.0028673834919900826,0.04236559109415347,1.0267061976028289,2.0,0.015810276679841896,0.8029975194801694,0.5381458115119434,0.40866710996957056
4651,L51830,L,303.3,311.4,1658,30.5,7,0,0,0,0,0,0,0,8.099999999999966,50569.0,247.04999999999896,0.004221954136176392,0.01839565730762571,1.0267061976028289,3.0,0.02766798418972332,0.4449005545220056,0.2559983436046064,0.2213368631138729
4652,L51831,L,303.2,311.4,1349,51.1,9,1,0,1,0,0,0,0,8.199999999999989,68933.90000000001,419.0199999999994,0.006671608549506238,0.03787991076441875,1.0270448210077565,2.0,0.035573122529644265,0.6512162186452408,0.465447104961876,0.3492282460939927
4653,L51832,L,303.1,311.2,1452,52.9,11,0,0,0,0,0,0,0,8.099999999999966,76810.8,428.4899999999982,0.007575757523582937,0.03643250663613976,1.026723819639597,2.0,0.043478260869565216,0.7397071908112918,0.4769809758117515,0.3823977543347391
4654,M19513,M,303.1,311.1,1594,35.5,13,0,0,0,0,0,0,1,8.0,56587.0,284.0,0.008155583386727833,0.022271016171449082,1.026393895533029,2.0,0.05138339920948616,0.5125082009940054,0.3010011448615193,0.26460616344045185
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,1,7.899999999999977,71876.0,376.03999999999894,0.010596026419893864,0.03152317859918425,1.0260639714264608,3.0,0.06324110671936758,0.6842684713347175,0.4131001388449049,0.35450702574163373
4656,L51835,L,303.1,311.1,1854,22.6,19,0,0,0,0,0,0,0,8.0,41900.4,180.8,0.010248112134584077,0.012189859696926325,1.026393895533029,3.0,0.07509881422924901,0.3475154358435116,0.17530996516697864,0.18688714599484665
4657,L51836,L,303.1,311.2,1626,32.3,21,0,0,0,0,0,0,0,8.099999999999966,52519.799999999996,261.62999999999886,0.012915129071862675,0.01986469852481735,1.026723819639597,2.0,0.08300395256916995,0.4668163067216695,0.27375587654982336,0.2553732360091159
4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,0,8.099999999999966,57305.600000000006,285.1199999999988,0.01412776404098425,0.02162162148881068,1.026723819639597,2.0,0.0909090909090909,0.5205811246820712,0.30236523518378416,0.28324754432339294
4659,L51838,L,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,0,8.099999999999966,58429.2,281.8799999999988,0.014889815277606818,0.02072662286642869,1.026723819639597,2.0,0.09881422924901186,0.533203914907385,0.29841911675151367,0.2890126011972743
4660,M19519,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0,1,8.099999999999966,66260.5,360.44999999999845,0.018132975029328577,0.029885829215004506,1.026723819639597,2.0,0.1067193675889328,0.6211826058040569,0.394112488734072,0.3472762753970118
4661,L51840,L,303.2,311.2,1439,43.9,30,0,0,0,0,0,0,0,8.0,63172.1,351.2,0.020847810834970042,0.030507296521839495,1.0263851904226522,3.0,0.11857707509881422,0.5864867840419891,0.38284656419749924,0.33823083451137215
4662,L51841,L,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,0,8.0,64935.0,384.8,0.023703703528120713,0.035629629365706454,1.026376491052539,2.0,0.12648221343873517,0.6062916228531371,0.4237692738654893,0.359611154391082
4663,H34076,H,303.3,311.2,1607,31.7,34,0,0,0,0,0,0,2,7.899999999999977,50941.9,250.42999999999927,0.02115743608489461,0.01972619776150468,1.0260467845022492,2.0,0.13438735177865613,0.44908980200778315,0.26011497332716055,0.26651637331194555
4664,L51843,L,303.3,311.3,1389,53.9,39,0,0,0,0,0,0,0,8.0,74867.09999999999,431.2,0.02807775357755397,0.038804895328978434,1.026376491052539,5.0,0.1541501976284585,0.7178712017040092,0.48028158721652303,0.4211059157275431
4665,M19524,M,303.3,311.3,1566,46.1,41,0,0,0,0,0,0,1,8.0,72192.6,368.8,0.026181353600374498,0.029438058560421084,1.026376491052539,2.0,0.16205533596837943,0.6878252312006257,0.40428226926168453,0.3924543845260448
4666,M19525,M,303.4,311.4,1307,54.0,44,1,0,1,0,0,0,1,8.0,70578.0,432.0,0.03366488115023044,0.04131599050255554,1.026367797417014,3.0,0.17391304347826086,0.6696864299387959,0.48125593744671336,0.4148479276069571
